idx,rxn_smiles,dE0,dHrxn298
91,[H]c1nc(N([H])[H])c([H])n1[H]>>[H][C-]=[N+]=C(/C([H])=N/[H])N([H])[H],67.14405,64.43785
91,[H][C-]=[N+]=C(/C([H])=N/[H])N([H])[H]>>[H]c1nc(N([H])[H])c([H])n1[H],2.7061999999999955,-64.43785
92,[H]C1([H])[C@@]2([H])N3[C@]1([H])[C@@]3([H])C2([H])[H]>>[H]C1([H])C([H])([H])[C@@]2([H])N3[C@]1([H])[C@]32[H],67.43646,-15.81582
92,[H]C1([H])C([H])([H])[C@@]2([H])N3[C@]1([H])[C@]32[H]>>[H]C1([H])[C@@]2([H])N3[C@]1([H])[C@@]3([H])C2([H])[H],83.25228,15.81582
93,[H]C1([H])[C@@]2([H])N3[C@]1([H])[C@@]3([H])C2([H])[H]>>[H][C][C@]1([H])N2C([H])([H])C([H])([H])[C@@]21[H],87.78411,70.62531
93,[H][C][C@]1([H])N2C([H])([H])C([H])([H])[C@@]21[H]>>[H]C1([H])[C@@]2([H])N3[C@]1([H])[C@@]3([H])C2([H])[H],17.1588,-70.62531
94,[H]C1([H])[C@@]2([H])N3[C@]1([H])[C@@]3([H])C2([H])[H]>>[H]N1[C@@]2([H])C([H])([H])[C]C([H])([H])[C@@]12[H],64.7911,41.16294
94,[H]N1[C@@]2([H])C([H])([H])[C]C([H])([H])[C@@]12[H]>>[H]C1([H])[C@@]2([H])N3[C@]1([H])[C@@]3([H])C2([H])[H],23.62816,-41.16294
95,[H]C1([H])[C@@]2([H])N3[C@]1([H])[C@@]3([H])C2([H])[H]>>[H]C1=N[C@]([H])(C([H])=C([H])[H])C1([H])[H],48.94916,-16.84506
95,[H]C1=N[C@]([H])(C([H])=C([H])[H])C1([H])[H]>>[H]C1([H])[C@@]2([H])N3[C@]1([H])[C@@]3([H])C2([H])[H],65.79422,16.84506
96,[H]C1([H])[C@@]2([H])N3[C@]1([H])[C@@]3([H])C2([H])[H]>>[H]C1=N[C@]1([H])C([H])([H])C([H])=C([H])[H],73.26969,-2.2413
96,[H]C1=N[C@]1([H])C([H])([H])C([H])=C([H])[H]>>[H]C1([H])[C@@]2([H])N3[C@]1([H])[C@@]3([H])C2([H])[H],75.51098999999999,2.2413
97,[H]C1([H])[C@@]2([H])N3[C@]1([H])[C@@]3([H])C2([H])[H]>>[H][C]C([H])([H])[C@@]1([H])N=C([H])C1([H])[H],65.13054,58.54506
97,[H][C]C([H])([H])[C@@]1([H])N=C([H])C1([H])[H]>>[H]C1([H])[C@@]2([H])N3[C@]1([H])[C@@]3([H])C2([H])[H],6.585479999999997,-58.54506
98,[H]C1([H])[C@@]2([H])N3[C@]1([H])[C@@]3([H])C2([H])[H]>>[H]N1[C@@]2([H])[C]C([H])([H])[C@]1([H])C2([H])[H],55.39236,46.98415
98,[H]N1[C@@]2([H])[C]C([H])([H])[C@]1([H])C2([H])[H]>>[H]C1([H])[C@@]2([H])N3[C@]1([H])[C@@]3([H])C2([H])[H],8.408209999999997,-46.98415
99,[H]C1([H])[C@@]2([H])N3[C@]1([H])[C@@]3([H])C2([H])[H]>>[H]C1=C([H])[C@@]2([H])N1C([H])([H])C2([H])[H],97.93085,1.87728
99,[H]C1=C([H])[C@@]2([H])N1C([H])([H])C2([H])[H]>>[H]C1([H])[C@@]2([H])N3[C@]1([H])[C@@]3([H])C2([H])[H],96.05357000000001,-1.87728
100,[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H]>>[H]N1[C@@]2([H])[C]C([H])([H])C([H])([H])[C@@]12[H],52.43458,17.24087
100,[H]N1[C@@]2([H])[C]C([H])([H])C([H])([H])[C@@]12[H]>>[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H],35.193709999999996,-17.24087
101,[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H]>>[H]C1=NC([H])=C([H])[C@@]1([H])C([H])([H])[H],57.22525,-63.77069
101,[H]C1=NC([H])=C([H])[C@@]1([H])C([H])([H])[H]>>[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H],120.99594,63.77069
102,[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H]>>[H][C][C@]1([H])N([H])[C@]1([H])C([H])=C([H])[H],52.71382,38.77134
102,[H][C][C@]1([H])N([H])[C@]1([H])C([H])=C([H])[H]>>[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H],13.942479999999996,-38.77134
103,[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H]>>[H]N1[C][C@@]2([H])C([H])([H])[C@@]2([H])C1([H])[H],55.11052,-22.21898
103,[H]N1[C][C@@]2([H])C([H])([H])[C@@]2([H])C1([H])[H]>>[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H],77.3295,22.21898
104,[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H]>>[H][C]N([H])[C@@]1([H])[C@@]2([H])C([H])([H])[C@@]12[H],59.57971,20.10023
104,[H][C]N([H])[C@@]1([H])[C@@]2([H])C([H])([H])[C@@]12[H]>>[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H],39.479479999999995,-20.10023
105,[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H]>>[H]C1=N[C@]1([H])C1([H])C([H])=C1[H].[H][H],78.23057,37.4345
105,[H]C1=N[C@]1([H])C1([H])C([H])=C1[H].[H][H]>>[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H],40.79607,-37.4345
106,[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H]>>[H][C-]1[C@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[N+]12[H],106.44113,38.69134
106,[H][C-]1[C@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[N+]12[H]>>[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H],67.74979,-38.69134
107,[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H]>>[H]N1[C][C@]1([H])C1([H])C([H])([H])C1([H])[H],57.38544,12.49048
107,[H]N1[C][C@]1([H])C1([H])C([H])([H])C1([H])[H]>>[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H],44.894960000000005,-12.49048
108,[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H]>>[H]N1C([H])([H])[C@@]1([H])[C@@]1([H])[C]C1([H])[H],63.36111999999999,47.94996
108,[H]N1C([H])([H])[C@@]1([H])[C@@]1([H])[C]C1([H])[H]>>[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H],15.411159999999995,-47.94996
109,[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H]>>[H]N([H])[C@@]1([H])[C][C@@]2([H])C([H])([H])[C@]21[H],57.52873,23.22372
109,[H]N([H])[C@@]1([H])[C][C@@]2([H])C([H])([H])[C@]21[H]>>[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H],34.30501,-23.22372
110,[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H]>>[H]C1=C([H])[C@]2([H])N([H])[C@]2([H])C1([H])[H],36.48517,-45.52082
110,[H]C1=C([H])[C@]2([H])N([H])[C@]2([H])C1([H])[H]>>[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H],82.00599,45.52082
111,[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H]>>[H]C1=NC([H])([H])[C@@]2([H])C([H])([H])[C@@]12[H],51.09316,-54.1187
111,[H]C1=NC([H])([H])[C@@]2([H])C([H])([H])[C@@]12[H]>>[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H],105.21186,54.1187
112,[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H]>>[H]C1=C([H])C([H])([H])C([H])=C([H])N1[H],42.92067,-63.4452
112,[H]C1=C([H])C([H])([H])C([H])=C([H])N1[H]>>[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H],106.36587,63.4452
113,[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H]>>[H]C1=N[C@@]2([H])[C@]1([H])[C@@]2([H])C([H])([H])[H],57.18288,-19.12034
113,[H]C1=N[C@@]2([H])[C@]1([H])[C@@]2([H])C([H])([H])[H]>>[H]N1[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H],76.30322,19.12034
114,[H]c1oc(=O)oc1[H]>>O=C=O.[H]C([H])=C=O,60.34929,-10.63862
114,O=C=O.[H]C([H])=C=O>>[H]c1oc(=O)oc1[H],70.98791,10.63862
115,[H]c1oc(=O)oc1[H]>>[H]C(=O)[C@@]1([H])OC1=O,64.01629,31.94383
115,[H]C(=O)[C@@]1([H])OC1=O>>[H]c1oc(=O)oc1[H],32.07246,-31.94383
116,[H]c1oc(=O)oc1[H]>>[H]C1([H])[C-]=[O+]C(=O)O1,60.98093000000001,42.90668
116,[H]C1([H])[C-]=[O+]C(=O)O1>>[H]c1oc(=O)oc1[H],18.074250000000006,-42.90668
117,[H]c1oc(=O)oc1[H]>>[H]OC(=O)OC([H])=[C],90.06701,78.29462
117,[H]OC(=O)OC([H])=[C]>>[H]c1oc(=O)oc1[H],11.772390000000001,-78.29462
118,[H]/N=C1\OC([H])([H])OC1([H])[H]>>[H]/N=C(\[H])C([H])=O.[H]C([H])=O,79.95255,29.28612
118,[H]/N=C(\[H])C([H])=O.[H]C([H])=O>>[H]/N=C1\OC([H])([H])OC1([H])[H],50.666430000000005,-29.28612
119,[H]/N=C1\OC([H])([H])OC1([H])[H]>>[H][C-]=[O+]C([H])([H])O/C([H])=N\[H],89.13266,66.54989
119,[H][C-]=[O+]C([H])([H])O/C([H])=N\[H]>>[H]/N=C1\OC([H])([H])OC1([H])[H],22.582769999999996,-66.54989
120,[H]/N=C1\OC([H])([H])OC1([H])[H]>>[H]/N=C1/[C-]=[O+]C([H])([H])O1.[H][H],85.39112,69.47216999999999
120,[H]/N=C1/[C-]=[O+]C([H])([H])O1.[H][H]>>[H]/N=C1\OC([H])([H])OC1([H])[H],15.91895000000001,-69.47216999999999
121,[H]/N=C1\OC([H])([H])OC1([H])[H]>>[H]N1C(=O)C([H])([H])OC1([H])[H],59.65278000000001,-11.95842
121,[H]N1C(=O)C([H])([H])OC1([H])[H]>>[H]/N=C1\OC([H])([H])OC1([H])[H],71.61120000000001,11.95842
122,[H]/N=C1\OC([H])([H])OC1([H])[H]>>[H]OC([H])([H])OC([H])([H])C#N,64.26243000000001,5.86412
122,[H]OC([H])([H])OC([H])([H])C#N>>[H]/N=C1\OC([H])([H])OC1([H])[H],58.39831000000001,-5.86412
123,[H]/N=C1\OC([H])([H])OC1([H])[H]>>[H]N1C([H])([H])C12OC([H])([H])O2,95.50948,41.86079
123,[H]N1C([H])([H])C12OC([H])([H])O2>>[H]/N=C1\OC([H])([H])OC1([H])[H],53.648689999999995,-41.86079
124,[H]/N=C1\OC([H])([H])OC1([H])[H]>>[H][C-]=[O+]C([H])([H])/C(=N/[H])O[H],79.18188,61.131780000000006
124,[H][C-]=[O+]C([H])([H])/C(=N/[H])O[H]>>[H]/N=C1\OC([H])([H])OC1([H])[H],18.0501,-61.131780000000006
125,[H]/N=C1\OC([H])([H])OC1([H])[H]>>[H][C-]=[O+]/C(=N\[H])C([H])([H])O[H],74.16939,62.873540000000006
125,[H][C-]=[O+]/C(=N\[H])C([H])([H])O[H]>>[H]/N=C1\OC([H])([H])OC1([H])[H],11.295850000000002,-62.873540000000006
126,[H]/N=C1\OC([H])([H])OC1([H])[H]>>[H]C1=C(N([H])[H])OC([H])([H])O1,75.31924000000001,14.604029999999998
126,[H]C1=C(N([H])[H])OC([H])([H])O1>>[H]/N=C1\OC([H])([H])OC1([H])[H],60.71521000000001,-14.604029999999998
127,[H]/N=C1\OC([H])([H])OC1([H])[H]>>[H]C([H])=O.[H]N1C(=O)C1([H])[H],61.8599,40.83788
127,[H]C([H])=O.[H]N1C(=O)C1([H])[H]>>[H]/N=C1\OC([H])([H])OC1([H])[H],21.022020000000005,-40.83788
128,[H]C(=O)C(=O)C#N>>[H]O[C+]=C([O-])C#N,82.41201,48.4905
128,[H]O[C+]=C([O-])C#N>>[H]C(=O)C(=O)C#N,33.92151,-48.4905
129,[H]C(=O)C(=O)C#N>>[C-]#[O+].[H]N=C=C=O,39.98908,35.69644
129,[C-]#[O+].[H]N=C=C=O>>[H]C(=O)C(=O)C#N,4.292639999999999,-35.69644
130,[H]C(=O)C(=O)C#N>>[H]C(=O)C(=O)[N+]#[C-],44.33302,13.38263
130,[H]C(=O)C(=O)[N+]#[C-]>>[H]C(=O)C(=O)C#N,30.95039,-13.38263
131,[H]C(=O)C(=O)C#N>>[C-]#[O+].[H]O[C+]=C=[N-],53.39436,41.473490000000005
131,[C-]#[O+].[H]O[C+]=C=[N-]>>[H]C(=O)C(=O)C#N,11.920869999999994,-41.473490000000005
132,[H]C(=O)C(=O)C#N>>[H]C(=O)[O+]=C=C=[N-],48.25547,46.94017
132,[H]C(=O)[O+]=C=C=[N-]>>[H]C(=O)C(=O)C#N,1.3153000000000006,-46.94017
133,[H]C1([H])C(=O)[C@]2([H])O[C@]12[H]>>[H]C(=C=O)[C@@]1([H])OC1([H])[H],84.10118,-2.45729
133,[H]C(=C=O)[C@@]1([H])OC1([H])[H]>>[H]C1([H])C(=O)[C@]2([H])O[C@]12[H],86.55847,2.45729
134,[H]C1([H])C(=O)[C@]2([H])O[C@]12[H]>>[H]O[C@@]1([H])[C+]=C([O-])C1([H])[H],65.10837,61.78269
134,[H]O[C@@]1([H])[C+]=C([O-])C1([H])[H]>>[H]C1([H])C(=O)[C@]2([H])O[C@]12[H],3.3256799999999913,-61.78269
135,[H]C1([H])C(=O)[C@]2([H])O[C@]12[H]>>[H][C][C@@]1([H])OC([H])([H])C1=O,102.42706,67.74647
135,[H][C][C@@]1([H])OC([H])([H])C1=O>>[H]C1([H])C(=O)[C@]2([H])O[C@]12[H],34.680589999999995,-67.74647
136,[H]C1([H])C(=O)[C@]2([H])O[C@]12[H]>>[H]C(=O)[C@]1([H])OC1=C([H])[H],56.35166,2.75545
136,[H]C(=O)[C@]1([H])OC1=C([H])[H]>>[H]C1([H])C(=O)[C@]2([H])O[C@]12[H],53.59621,-2.75545
137,[H]C1([H])C(=O)[C@]2([H])O[C@]12[H]>>[H]C(=O)[C@]1([H])OC([H])=C1[H],85.90795,3.17917
137,[H]C(=O)[C@]1([H])OC([H])=C1[H]>>[H]C1([H])C(=O)[C@]2([H])O[C@]12[H],82.72878,-3.17917
138,[H]C1([H])C(=O)[C@]2([H])O[C@]12[H]>>[H]C1([H])[O+]=C=C([O-])C1([H])[H],62.44734,15.25077
138,[H]C1([H])[O+]=C=C([O-])C1([H])[H]>>[H]C1([H])C(=O)[C@]2([H])O[C@]12[H],47.196569999999994,-15.25077
139,[H]C1([H])C(=O)[C@]2([H])O[C@]12[H]>>[H]C([H])([H])C(=O)[C@@]1([H])[C-]=[O+]1,58.53086,23.29011
139,[H]C([H])([H])C(=O)[C@@]1([H])[C-]=[O+]1>>[H]C1([H])C(=O)[C@]2([H])O[C@]12[H],35.24075,-23.29011
140,[H]C1([H])C(=O)[C@]2([H])O[C@]12[H]>>[H][C-]=[O+][C@@]1([H])C(=O)C1([H])[H],90.49853,68.38919
140,[H][C-]=[O+][C@@]1([H])C(=O)C1([H])[H]>>[H]C1([H])C(=O)[C@]2([H])O[C@]12[H],22.109340000000003,-68.38919
141,[H]C1([H])C(=O)[C@]2([H])O[C@]12[H]>>[H]OC1=C2O[C@]2([H])C1([H])[H],79.53759000000001,54.56428
141,[H]OC1=C2O[C@]2([H])C1([H])[H]>>[H]C1([H])C(=O)[C@]2([H])O[C@]12[H],24.973310000000012,-54.56428
142,[H]C1([H])C(=O)[C@]2([H])O[C@]12[H]>>[H]O[C@]1([H])[C]C([H])([H])C1=O,63.67482,60.16903000000001
142,[H]O[C@]1([H])[C]C([H])([H])C1=O>>[H]C1([H])C(=O)[C@]2([H])O[C@]12[H],3.5057899999999904,-60.16903000000001
143,[H]C1([H])C(=O)[C@]2([H])O[C@]12[H]>>[H]C(=C=O)OC([H])=C([H])[H],30.66696,3.50449
143,[H]C(=C=O)OC([H])=C([H])[H]>>[H]C1([H])C(=O)[C@]2([H])O[C@]12[H],27.16247,-3.50449
144,[H]C1([H])C(=O)[C@]2([H])O[C@]12[H]>>[H]OC1=C([H])[C@@]2([H])O[C@@]12[H],79.85719,26.11609
144,[H]OC1=C([H])[C@@]2([H])O[C@@]12[H]>>[H]C1([H])C(=O)[C@]2([H])O[C@]12[H],53.7411,-26.11609
145,[H]C1([H])C(=O)[C@]2([H])O[C@]12[H]>>[H]C1=C([H])C([H])([H])C1=[O+][O-],128.56071,79.1669
145,[H]C1=C([H])C([H])([H])C1=[O+][O-]>>[H]C1([H])C(=O)[C@]2([H])O[C@]12[H],49.39381,-79.1669
146,[H]C1([H])C(=O)[C@]2([H])O[C@]12[H]>>[H]C(=O)[C@]1([H])C(=O)C1([H])[H],48.85203,-6.922739999999999
146,[H]C(=O)[C@]1([H])C(=O)C1([H])[H]>>[H]C1([H])C(=O)[C@]2([H])O[C@]12[H],55.77477,6.922739999999999
147,[H]C1([H])C(=O)[C@]2([H])O[C@]12[H]>>[H]C(=O)/C([H])=C(/[H])C([H])=O,84.1483,-25.30985
147,[H]C(=O)/C([H])=C(/[H])C([H])=O>>[H]C1([H])C(=O)[C@]2([H])O[C@]12[H],109.45815,25.30985
148,[H]C1([H])C(=O)[C@]2([H])O[C@]12[H]>>[H]C1([H])[C-]=[O+]C([H])([H])C1=O,57.45454,12.57922
148,[H]C1([H])[C-]=[O+]C([H])([H])C1=O>>[H]C1([H])C(=O)[C@]2([H])O[C@]12[H],44.87532,-12.57922
149,[H]C1([H])C(=O)[C@]2([H])O[C@]12[H]>>[H][C+]=C([O-])[C@]1([H])OC1([H])[H],77.90454,65.80381
149,[H][C+]=C([O-])[C@]1([H])OC1([H])[H]>>[H]C1([H])C(=O)[C@]2([H])O[C@]12[H],12.100729999999999,-65.80381
150,[H]c1nnc([H])nn1>>N#N.[H]C#N.[H]C#N,39.95493,-55.37305
150,N#N.[H]C#N.[H]C#N>>[H]c1nnc([H])nn1,95.32798,55.37305
151,[H]c1nnc([H])nn1>>[H]C#[N+][N-][C-]([H])[N+]#N,58.986880000000006,56.10651
151,[H]C#[N+][N-][C-]([H])[N+]#N>>[H]c1nnc([H])nn1,2.8803700000000063,-56.10651
152,[H]C([H])([H])N1C([H])([H])C1([H])[H]>>[H][C-]1C([H])([H])[N+]1([H])C([H])([H])[H],63.58988000000001,50.67344
152,[H][C-]1C([H])([H])[N+]1([H])C([H])([H])[H]>>[H]C([H])([H])N1C([H])([H])C1([H])[H],12.916440000000009,-50.67344
153,[H]C([H])([H])N1C([H])([H])C1([H])[H]>>[H]C1=[N+]([C-]([H])[H])C1([H])[H].[H][H],82.4376,69.37769
153,[H]C1=[N+]([C-]([H])[H])C1([H])[H].[H][H]>>[H]C([H])([H])N1C([H])([H])C1([H])[H],13.059910000000002,-69.37769
154,[H]C([H])([H])N1C([H])([H])C1([H])[H]>>[H]C([H])=[N+]([C-]([H])[H])C([H])([H])[H],44.72763,19.92391
154,[H]C([H])=[N+]([C-]([H])[H])C([H])([H])[H]>>[H]C([H])([H])N1C([H])([H])C1([H])[H],24.80372,-19.92391
155,[H]/N=C(/C([H])=O)N([H])C([H])([H])[H]>>[H]C([O-])=C(N([H])[H])N([H])[C+]([H])[H],55.80681,26.70766
155,[H]C([O-])=C(N([H])[H])N([H])[C+]([H])[H]>>[H]/N=C(/C([H])=O)N([H])C([H])([H])[H],29.099149999999998,-26.70766
156,[H]/N=C(/C([H])=O)N([H])C([H])([H])[H]>>[H][C+]=C(N([H])[O-])N([H])C([H])([H])[H],131.51216000000002,127.99271
156,[H][C+]=C(N([H])[O-])N([H])C([H])([H])[H]>>[H]/N=C(/C([H])=O)N([H])C([H])([H])[H],3.5194500000000204,-127.99271
157,[H]/N=C(/C([H])=O)N([H])C([H])([H])[H]>>[H]C([H])=O.[H]N=C=NC([H])([H])[H],93.05683,27.741640000000004
157,[H]C([H])=O.[H]N=C=NC([H])([H])[H]>>[H]/N=C(/C([H])=O)N([H])C([H])([H])[H],65.31519,-27.741640000000004
158,[H]/N=C(/C([H])=O)N([H])C([H])([H])[H]>>[H]C(=O)N([H])[C-]=[N+]([H])C([H])([H])[H],50.68719,17.92587
158,[H]C(=O)N([H])[C-]=[N+]([H])C([H])([H])[H]>>[H]/N=C(/C([H])=O)N([H])C([H])([H])[H],32.76132,-17.92587
159,[H]/N=C(/C([H])=O)N([H])C([H])([H])[H]>>[H]C([H])([H])[H].[H]N=C=NC([H])=O,96.40135,9.56907
159,[H]C([H])([H])[H].[H]N=C=NC([H])=O>>[H]/N=C(/C([H])=O)N([H])C([H])([H])[H],86.83228,-9.56907
160,[H]/N=C(/C([H])=O)N([H])C([H])([H])[H]>>[H]C(=O)C#N.[H]N([H])C([H])([H])[H],60.67423,23.80229
160,[H]C(=O)C#N.[H]N([H])C([H])([H])[H]>>[H]/N=C(/C([H])=O)N([H])C([H])([H])[H],36.87194,-23.80229
162,[H]/N=C(/C([H])=O)N([H])C([H])([H])[H]>>[H]N=C([H])[H].[H]N=C=C([H])O[H],83.49707,53.09213
162,[H]N=C([H])[H].[H]N=C=C([H])O[H]>>[H]/N=C(/C([H])=O)N([H])C([H])([H])[H],30.404939999999996,-53.09213
163,[H]/N=C(/C([H])=O)N([H])C([H])([H])[H]>>[H]c1on([H])c1N([H])C([H])([H])[H],90.63352,75.16374
163,[H]c1on([H])c1N([H])C([H])([H])[H]>>[H]/N=C(/C([H])=O)N([H])C([H])([H])[H],15.46978,-75.16374
164,[H]/N=C(/C([H])=O)N([H])C([H])([H])[H]>>[H]C([H])=O.[H]N(C#N)C([H])([H])[H],84.18222,25.817870000000003
164,[H]C([H])=O.[H]N(C#N)C([H])([H])[H]>>[H]/N=C(/C([H])=O)N([H])C([H])([H])[H],58.36435,-25.817870000000003
165,[H]OC([H])([H])C(=O)OC([H])([H])[H]>>[H]C([H])=O.[H]OC([H])([H])C([H])=O,78.14563000000001,34.86844
165,[H]C([H])=O.[H]OC([H])([H])C([H])=O>>[H]OC([H])([H])C(=O)OC([H])([H])[H],43.27719000000001,-34.86844
166,[H]OC([H])([H])C(=O)OC([H])([H])[H]>>[H]OC([H])([H])O[C-]=[O+]C([H])([H])[H],97.29357,53.57599
166,[H]OC([H])([H])O[C-]=[O+]C([H])([H])[H]>>[H]OC([H])([H])C(=O)OC([H])([H])[H],43.717580000000005,-53.57599
167,[H]OC([H])([H])C(=O)OC([H])([H])[H]>>[H]C(=O)C(=O)OC([H])([H])[H].[H][H],96.39103,26.96616
167,[H]C(=O)C(=O)OC([H])([H])[H].[H][H]>>[H]OC([H])([H])C(=O)OC([H])([H])[H],69.42487,-26.96616
168,[H]OC([H])([H])C(=O)OC([H])([H])[H]>>[H]O[C@]1(OC([H])([H])[H])OC1([H])[H],56.56064,34.19461
168,[H]O[C@]1(OC([H])([H])[H])OC1([H])[H]>>[H]OC([H])([H])C(=O)OC([H])([H])[H],22.366030000000002,-34.19461
169,[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H]>>[H][C-]=[O+]C([H])([H])OC([H])([H])C([H])([H])[H],100.9833,58.0253
169,[H][C-]=[O+]C([H])([H])OC([H])([H])C([H])([H])[H]>>[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H],42.958,-58.0253
170,[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H]>>[H]O/C([H])=C(\[H])OC([H])([H])C([H])([H])[H],66.79423,8.6195
170,[H]O/C([H])=C(\[H])OC([H])([H])C([H])([H])[H]>>[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H],58.17473,-8.6195
171,[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H]>>[H]O[C@@]1([H])C([H])([H])OC([H])([H])C1([H])[H],79.16126,-4.71154
171,[H]O[C@@]1([H])C([H])([H])OC([H])([H])C1([H])[H]>>[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H],83.8728,4.71154
172,[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H]>>[H]C(=[O+]C([H])=C([H])[O-])C([H])([H])[H].[H][H],70.00291,63.18131
172,[H]C(=[O+]C([H])=C([H])[O-])C([H])([H])[H].[H][H]>>[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H],6.8215999999999966,-63.18131
173,[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H]>>[H]C([H])([H])[H].[H]C([H])=[O+]C([H])=C([H])[O-],86.86881,59.57265
173,[H]C([H])([H])[H].[H]C([H])=[O+]C([H])=C([H])[O-]>>[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H],27.296159999999993,-59.57265
174,[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H]>>[C-]#[O+].[H]C([H])([H])C([H])([H])[H].[H]C([H])=O,71.29562,3.43614
174,[C-]#[O+].[H]C([H])([H])C([H])([H])[H].[H]C([H])=O>>[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H],67.85948,-3.43614
175,[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H]>>[H]C([H])=C([H])OOC([H])([H])C([H])([H])[H],88.13821,60.11976
175,[H]C([H])=C([H])OOC([H])([H])C([H])([H])[H]>>[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H],28.01845,-60.11976
176,[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H]>>[H]C([H])([H])C([H])([H])O[C@@]1([H])OC1([H])[H],76.235,15.94466
176,[H]C([H])([H])C([H])([H])O[C@@]1([H])OC1([H])[H]>>[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H],60.29034,-15.94466
177,[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H]>>[H]C(=O)C([H])([H])[H].[H]OC([H])=C([H])[H],56.12558000000001,8.17703
177,[H]C(=O)C([H])([H])[H].[H]OC([H])=C([H])[H]>>[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H],47.948550000000004,-8.17703
178,[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H]>>[H]C([H])=C([H])[H].[H]OC([H])([H])C([H])=O,65.98931,16.57592
178,[H]C([H])=C([H])[H].[H]OC([H])([H])C([H])=O>>[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H],49.41339000000001,-16.57592
179,[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H]>>[H]C(=C=O)OC([H])([H])C([H])([H])[H].[H][H],79.91016,37.93336
179,[H]C(=C=O)OC([H])([H])C([H])([H])[H].[H][H]>>[H]C(=O)C([H])([H])OC([H])([H])C([H])([H])[H],41.976800000000004,-37.93336
180,[H]C1=C([H])C([H])([H])OC1([H])[H]>>[H]C([H])=C([H])[C@]1([H])OC1([H])[H],72.98214,18.87534
